state,jurisdiction,precinct_id,total_turnout_2022,precinct_cbs,county,n,ind,dem,rep,vote10,vote12,vote14,vote16,vote18,vote20,p_male,p_fem,p_age1,p_age2,p_age3,p_age4,p_race1,p_race2,p_race3,p_race4,p_ind,p_dem,p_rep,p_noncol,p_col,p_race1_noncol,p_race1_col
AZ,MARICOPA,0770 SOSSAMAN,1575,04013_0770 SOSSAMAN,MARICOPA,4755,1389,766,2392,1568,1732,1016,2410,2222,3618,0.493459916,0.506540084,0.178165755,0.261674379,0.384307951,0.175851914,0.829293994,0.008640674,0.11886196,0.043203372,0.305476138,0.168462723,0.526061139,0.5124857,0.4875143,0.411208772,0.418085222
AZ,MARICOPA,0771 SOUTH MTN HIGH,118,04013_0771 SOUTH MTN HIGH,MARICOPA,2729,1025,1267,314,654,698,372,986,900,1496,0.479213066,0.520786934,0.254032258,0.300953079,0.25329912,0.191715543,0.303407842,0.137412972,0.528765115,0.030414071,0.393323101,0.486185725,0.120491174,0.796162203,0.203837797,0.238275513,0.065132329
AZ,MARICOPA,0772 SOUTH MTN PARK,69,04013_0772 SOUTH MTN PARK,MARICOPA,305,86,114,90,143,149,96,189,182,245,0.486842105,0.513157895,0.108196721,0.144262295,0.432786885,0.314754098,0.645901639,0.039344262,0.2,0.114754098,0.296551724,0.393103448,0.310344828,0.538462796,0.461537204,0.336082429,0.30981921
AZ,MARICOPA,0773 SOUTH MTN PARK EAST,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0774 SOUTH MTN PARK NE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0775 SOUTH MTN PARK SE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0776 SOUTH MTN PARK SOUTH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0777 SOUTH MTN PARK SW,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ,MARICOPA,0778 SOUTHERN,152,04013_0778 SOUTHERN,MARICOPA,3820,1355,1936,374,1053,1101,611,1468,1336,2153,0.462860164,0.537139836,0.274037202,0.293948127,0.252292376,0.179722295,0.229581152,0.07408377,0.665706806,0.030628272,0.369713506,0.528240109,0.102046385,0.680148162,0.319851838,0.143953056,0.085628096
AZ,MARICOPA,0779 SPANISH GARDEN,913,04013_0779 SPANISH GARDEN,MARICOPA,2420,627,555,1068,845,875,729,1171,1212,1719,0.41922121,0.58077879,0.07708247,0.107749689,0.214670535,0.600497306,0.870661157,0.010330579,0.090909091,0.028099174,0.278666667,0.246666667,0.474666667,0.675668539,0.324331461,0.577936247,0.29272491
AZ,MARICOPA,0780 SPRINGFIELD,312,04013_0780 SPRINGFIELD,MARICOPA,2237,831,697,602,627,662,419,936,919,1511,0.474988734,0.525011266,0.240500671,0.318283415,0.300849352,0.140366562,0.704851752,0.029649596,0.167565139,0.097933513,0.390140845,0.327230047,0.282629108,0.455776651,0.544223349,0.314595683,0.390256069
AZ,MARICOPA,0781 SPRINGS,437,04013_0781 SPRINGS,MARICOPA,1665,532,476,560,716,748,509,946,918,1271,0.484242424,0.515757576,0.147836538,0.2578125,0.326923077,0.267427885,0.764564565,0.01981982,0.107507508,0.108108108,0.339285714,0.303571429,0.357142857,0.467116686,0.532883314,0.344500991,0.420063573
AZ,MARICOPA,0782 SPRUCE,159,04013_0782 SPRUCE,MARICOPA,2042,883,692,371,403,431,235,651,558,1016,0.483391175,0.516608825,0.280744733,0.286134248,0.262126409,0.17099461,0.485798237,0.029382958,0.448090108,0.036728697,0.453751285,0.355601233,0.190647482,0.822423325,0.177576675,0.391636077,0.09416216
AZ,MARICOPA,0783 SPUR,1611,04013_0783 SPUR,MARICOPA,5355,1624,1296,2155,2098,2241,1468,2937,2725,4080,0.480067695,0.519932305,0.18225957,0.272082166,0.350513539,0.195144725,0.782633053,0.011764706,0.13669467799999999,0.068907563,0.32,0.255369458,0.424630542,0.515705141,0.484294859,0.387741919,0.394891134
AZ,MARICOPA,0784 ST CHRISTOPHER,534,04013_0784 ST CHRISTOPHER,MARICOPA,1349,295,407,582,586,601,511,780,814,1079,0.432071269,0.567928731,0.027448071,0.033382789,0.24925816,0.689910979,0.877505568,0.006681514,0.095025984,0.020786934,0.229750779,0.316978193,0.453271028,0.686162641,0.313837359,0.592041183,0.285464385
AZ,MARICOPA,0785 ST FRANCIS,319,04013_0785 ST FRANCIS,MARICOPA,1893,659,660,470,652,681,469,916,884,1320,0.486988848,0.513011152,0.194928685,0.333333333,0.271526677,0.200211305,0.72410148,0.028541226,0.188689218,0.058668076,0.368362214,0.368921185,0.262716601,0.582153485,0.417846515,0.403847661,0.320253818
AZ,MARICOPA,0786 ST MORITZ,593,04013_0786 ST MORITZ,MARICOPA,2342,798,575,834,868,913,531,1159,1041,1660,0.483662941,0.516337059,0.181041845,0.277113578,0.317677199,0.224167378,0.754483348,0.014517506,0.164816396,0.06618275,0.361576801,0.260534662,0.377888536,0.705707279,0.294292721,0.516431506,0.238051841
AZ,MARICOPA,0787 STARDUST,597,04013_0787 STARDUST,MARICOPA,1372,294,300,697,509,529,462,774,801,1087,0.459400146,0.540599854,0.043034282,0.099197666,0.212253829,0.645514223,0.900874636,0.006559767,0.066326531,0.026239067,0.227730442,0.232378002,0.539891557,0.562024047,0.437975953,0.501864481,0.399010155
AZ,MARICOPA,0788 STARLIGHT,122,04013_0788 STARLIGHT,MARICOPA,2238,921,952,273,556,561,357,819,771,1191,0.462545126,0.537454874,0.355545617,0.239713775,0.236583184,0.168157424,0.239946381,0.006255585,0.743074173,0.010723861,0.42917055,0.44361603,0.12721342,0.858788766,0.141211234,0.197142177,0.042804204
AZ,MARICOPA,0789 STELLA,260,04013_0789 STELLA,MARICOPA,2176,794,838,443,620,654,405,882,809,1305,0.468544601,0.531455399,0.252757353,0.262408088,0.270220588,0.214613971,0.433041878,0.041877589,0.429360331,0.095720202,0.382650602,0.403855422,0.213493976,0.751936303,0.248063697,0.31352958,0.119512297
AZ,MARICOPA,0790 STELLAR,1390,04013_0790 STELLAR,MARICOPA,4600,1391,1439,1524,2120,2214,1556,2713,2686,3633,0.47872807,0.52127193,0.164166123,0.226353555,0.365296804,0.244183518,0.754130435,0.00826087,0.131521739,0.106086957,0.319476344,0.330500689,0.350022967,0.353025735,0.646974265,0.26024396,0.493886474
AZ,MARICOPA,0791 STONEGATE,879,04013_0791 STONEGATE,MARICOPA,1891,476,436,872,907,943,742,1185,1202,1554,0.479575597,0.520424403,0.130227634,0.106934886,0.312863949,0.449973531,0.839238498,0.003701745,0.054997356,0.102062401,0.266816143,0.244394619,0.488789238,0.233075275,0.766924725,0.193150913,0.646087585
AZ,MARICOPA,0792 STRADA,9,04013_0792 STRADA,MARICOPA,90,38,22,25,20,22,15,35,30,55,0.4,0.6,0.211111111,0.344444444,0.288888889,0.155555556,0.755555556,0.022222222,0.2,0.022222222,0.447058824,0.258823529,0.294117647,0.80737903,0.19262097,0.603266685,0.152288871
AZ,MARICOPA,0793 STUMP,97,04013_0793 STUMP,MARICOPA,1365,535,527,238,294,307,160,481,412,804,0.448071217,0.551928783,0.297435897,0.342124542,0.247619048,0.112820513,0.394717535,0.057226706,0.515774028,0.032281731,0.411538462,0.405384615,0.183076923,0.761924587,0.238075413,0.287806544,0.10691099
AZ,MARICOPA,0794 SUMMERSIDE,470,04013_0794 SUMMERSIDE,MARICOPA,3530,1195,1317,844,1175,1255,779,1673,1595,2442,0.495851216,0.504148784,0.20509915,0.306798867,0.317847025,0.170254958,0.484595451,0.067952779,0.381226605,0.066225166,0.356078665,0.392431466,0.251489869,0.564278356,0.435721644,0.255233891,0.229361559
AZ,MARICOPA,0795 SUMMERSTAR,628,04013_0795 SUMMERSTAR,MARICOPA,1385,280,356,654,708,725,690,903,962,1121,0.385228096,0.614771904,0.006554989,0.013109978,0.082301529,0.898033503,0.949458484,0.001444043,0.025270758,0.023826715,0.217054264,0.275968992,0.506976744,0.591855592,0.408144408,0.559451147,0.390007336
AZ,MARICOPA,0796 SUN AIRE,837,04013_0796 SUN AIRE,MARICOPA,3514,1082,1005,1235,1316,1386,861,1751,1625,2548,0.455014327,0.544985673,0.165432802,0.228644647,0.310933941,0.29498861,0.684405236,0.019351167,0.241605009,0.054638589,0.325707405,0.302528597,0.371763998,0.694050127,0.305949873,0.465832915,0.21857232100000001
AZ,MARICOPA,0797 SUN CITY,1242,04013_0797 SUN CITY,MARICOPA,2879,674,726,1292,1145,1211,1015,1643,1701,2229,0.434146341,0.565853659,0.023635732,0.041014946,0.222106361,0.713242961,0.899965266,0.003820771,0.072941994,0.023271969,0.250371471,0.269687964,0.479940565,0.670148476,0.329851524,0.598092543,0.301872723
AZ,MARICOPA,0798 SUN DEVIL,151,04013_0798 SUN DEVIL,MARICOPA,1368,613,382,295,193,211,115,293,305,609,0.567946824,0.432053176,0.523391813,0.225877193,0.175438596,0.075292398,0.735876742,0.021276596,0.135730007,0.107116654,0.475193798,0.296124031,0.228682171,0.649350069,0.350649931,0.468133332,0.26774341
AZ,MARICOPA,0799 SUN GROVES,991,04013_0799 SUN GROVES,MARICOPA,3776,1198,993,1397,1247,1384,808,1867,1823,2842,0.496402878,0.503597122,0.195974576,0.22934322,0.429555085,0.145127119,0.748146186,0.021186441,0.151483051,0.079184322,0.333890747,0.276755853,0.3893534,0.503273897,0.496726103,0.363699772,0.384446415
AZ,MARICOPA,0800 SUN LAKES COUNTRY CLUB,1015,04013_0800 SUN LAKES COUNTRY CLUB,MARICOPA,2389,609,590,1050,1031,1075,919,1398,1458,1894,0.420125786,0.579874214,0.025146689,0.033109807,0.230092205,0.711651299,0.908329845,0.008790289,0.054834659,0.028045207,0.270787016,0.262338817,0.466874166,0.625403113,0.374596887,0.564188984,0.344140861
AZ,MARICOPA,0801 SUN TRAILS,1374,04013_0801 SUN TRAILS,MARICOPA,4714,1437,1077,1946,1962,2034,1289,2575,2335,3480,0.467889908,0.532110092,0.19117335,0.283046892,0.300233397,0.225546361,0.74713619,0.007424692,0.210224862,0.035214255,0.322197309,0.241479821,0.43632287,0.667995514,0.332004486,0.478772569,0.268363621
AZ,MARICOPA,0802 SUN VALLEY,309,04013_0802 SUN VALLEY,MARICOPA,992,270,154,500,130,138,127,203,212,412,0.497975709,0.502024291,0.015120968,0.014112903,0.318548387,0.652217742,0.907258065,0.007056452,0.053427419,0.032258065,0.292207792,0.166666667,0.541125541,0.553239039,0.446760961,0.502902829,0.404355235
AZ,MARICOPA,0803 SUNBURST,486,04013_0803 SUNBURST,MARICOPA,2120,722,534,732,741,774,512,1004,909,1421,0.465016659,0.534983341,0.218396226,0.256603774,0.3,0.225,0.735377358,0.016509434,0.183490566,0.064622642,0.363179074,0.26861167,0.368209256,0.705332198,0.294667802,0.506894539,0.22848282
AZ,MARICOPA,0804 SUNCLIFF,401,04013_0804 SUNCLIFF,MARICOPA,2160,782,616,643,660,686,408,978,877,1470,0.464736105,0.535263895,0.194444444,0.292592593,0.30787037,0.205092593,0.668518519,0.019907407,0.259722222,0.051851852,0.383145517,0.301812837,0.315041646,0.633949847,0.366050153,0.407951133,0.260567385
AZ,MARICOPA,0805 SUNDANCE,378,04013_0805 SUNDANCE,MARICOPA,2160,752,635,636,701,740,429,983,869,1419,0.477251625,0.522748375,0.206481481,0.251851852,0.299074074,0.242592593,0.649537037,0.011111111,0.291666667,0.047685185,0.371725161,0.313890262,0.314384577,0.709238327,0.290761673,0.455902596,0.193634441
AZ,MARICOPA,0806 SUNDANCE WEST,1092,04013_0806 SUNDANCE WEST,MARICOPA,5383,1824,1613,1663,1277,1338,884,2090,2000,3351,0.466990836,0.533009164,0.194129667,0.255619543,0.265093814,0.285156976,0.621029166,0.034181683,0.319338659,0.025450492,0.357647059,0.31627451,0.326078431,0.646415889,0.353584111,0.389387176,0.23164199
AZ,MARICOPA,0807 SUNDOWN,914,04013_0807 SUNDOWN,MARICOPA,2411,630,613,1045,1139,1180,928,1437,1436,1862,0.451975052,0.548024948,0.08845515,0.144933555,0.279069767,0.487541528,0.872252178,0.006636251,0.05350477,0.067606802,0.27534965,0.26791958,0.456730769,0.243125477,0.756874523,0.208344521,0.663907657
AZ,MARICOPA,0808 SUNFLOWER,6,04013_0808 SUNFLOWER,MARICOPA,7,1,0,6,2,3,3,4,4,7,0.571428571,0.428571429,0.142857143,0,0.571428571,0.285714286,1,0,0,0,0.142857143,0,0.857142857,0.53469288,0.46530712,0.53469288,0.46530712
AZ,MARICOPA,0809 SUNLAND,115,04013_0809 SUNLAND,MARICOPA,2957,1146,1343,353,742,799,443,1045,935,1561,0.465187713,0.534812287,0.277871908,0.288037953,0.251101322,0.182988817,0.225904633,0.025701725,0.731822793,0.016570849,0.403237157,0.472554539,0.124208304,0.815350653,0.184649347,0.182867643,0.04303699
AZ,MARICOPA,0810 SUNLAND VILLAGE,2217,04013_0810 SUNLAND VILLAGE,MARICOPA,5800,1646,1285,2552,2442,2581,1915,3264,3114,4434,0.457063712,0.542936288,0.125215592,0.185408762,0.278716799,0.410658848,0.835172414,0.00637931,0.114655172,0.043793103,0.30020062,0.234360751,0.465438628,0.573215606,0.426784394,0.469959746,0.365212668
AZ,MARICOPA,0811 SUNNY HIGH,1479,04013_0811 SUNNY HIGH,MARICOPA,4807,1191,1748,1570,2561,2699,2082,3193,3123,4008,0.493433396,0.506566604,0.145057232,0.234755463,0.324453694,0.295733611,0.819013938,0.011441648,0.121697524,0.04784689,0.26413839,0.387669106,0.348192504,0.453538011,0.546461989,0.353458851,0.465555087
AZ,MARICOPA,0812 SUNNYSIDE,386,04013_0812 SUNNYSIDE,MARICOPA,1173,361,276,472,591,615,431,737,705,944,0.495287061,0.504712939,0.131399317,0.218430034,0.331911263,0.318259386,0.828644501,8.52515e-4,0.077578858,0.092924126,0.325518485,0.248872858,0.425608656,0.455487705,0.544512295,0.371033661,0.45761084
AZ,MARICOPA,0813 SUNNYSLOPE,341,04013_0813 SUNNYSLOPE,MARICOPA,2050,718,788,437,668,696,483,947,906,1357,0.504420432,0.495579568,0.203613281,0.270507813,0.303710938,0.222167969,0.680487805,0.01902439,0.257560976,0.042926829,0.369531652,0.405558415,0.224909933,0.639472204,0.360527796,0.42362961,0.256858195
AZ,MARICOPA,0814 SUNNYVALE,1502,04013_0814 SUNNYVALE,MARICOPA,5195,1543,1007,2428,1877,2026,1275,2684,2579,3970,0.500774893,0.499225107,0.190219484,0.255294571,0.394108587,0.160377358,0.792300289,0.008662175,0.13012512,0.068912416,0.309963841,0.202290076,0.487746083,0.480474449,0.519525551,0.366749222,0.425551067
AZ,MARICOPA,0815 SUNRISE,743,04013_0815 SUNRISE,MARICOPA,3977,1429,1024,1283,1294,1326,835,1806,1595,2668,0.486349848,0.513650152,0.194919517,0.290241449,0.28445674,0.230382294,0.725672618,0.014835303,0.194367614,0.065124466,0.382494647,0.274089936,0.343415418,0.701136717,0.298863283,0.5000865,0.225586117
AZ,MARICOPA,0816 SUNSET HILLS,1030,04013_0816 SUNSET HILLS,MARICOPA,4488,1500,956,1808,1268,1346,834,1923,1847,3065,0.475891455,0.524108545,0.183641631,0.25718743,0.35613996,0.203030978,0.747994652,0.01916221,0.188948307,0.043894831,0.351782364,0.224202627,0.424015009,0.581072352,0.418927648,0.427356522,0.320638131
AZ,MARICOPA,0817 SUNSET RIDGE,93,04013_0817 SUNSET RIDGE,MARICOPA,1200,449,442,262,293,308,175,446,408,732,0.477195946,0.522804054,0.243333333,0.300833333,0.315,0.140833333,0.457740586,0.027615063,0.3958159,0.118828452,0.389418907,0.383347788,0.227233304,0.625424889,0.374575111,0.278460958,0.179279628
AZ,MARICOPA,0818 SUNUP,573,04013_0818 SUNUP,MARICOPA,2158,709,624,704,761,803,495,1034,978,1493,0.464736105,0.535263895,0.18173389,0.257765415,0.304126101,0.256374594,0.721037998,0.025949954,0.199258573,0.053753475,0.348060874,0.306332842,0.345606284,0.632752181,0.367247819,0.439767321,0.281270677
AZ,MARICOPA,0819 SUPAI,665,04013_0819 SUPAI,MARICOPA,3520,1330,1045,928,958,1008,591,1398,1362,2156,0.518983728,0.481016272,0.292613636,0.317329545,0.219602273,0.170454545,0.751565168,0.010813887,0.176152533,0.061468412,0.402664245,0.316379049,0.280956706,0.472756748,0.527243252,0.347618041,0.403947127
AZ,MARICOPA,0820 SURPRISE,377,04013_0820 SURPRISE,MARICOPA,2711,970,979,637,751,795,486,1051,957,1569,0.429574861,0.570425139,0.166851237,0.19084533,0.26947213,0.372831303,0.473605391,0.022463497,0.488955447,0.014975665,0.375096674,0.378576953,0.246326373,0.772078768,0.227921232,0.349742559,0.123862832
AZ,MARICOPA,0821 SURPRISE FARMS,789,04013_0821 SURPRISE FARMS,MARICOPA,3528,1204,801,1350,964,990,601,1449,1354,2364,0.479362368,0.520637632,0.200113379,0.278061224,0.360544218,0.161281179,0.76899093,0.014739229,0.173185941,0.0430839,0.358867362,0.238748137,0.402384501,0.586006137,0.413993863,0.439402639,0.329588291
AZ,MARICOPA,0822 SURREY,310,04013_0822 SURREY,MARICOPA,2132,832,646,538,546,555,324,794,757,1309,0.472366556,0.527633444,0.240619137,0.292213884,0.272983114,0.194183865,0.652439024,0.037523452,0.251407129,0.058630394,0.412698413,0.320436508,0.266865079,0.678410742,0.321589258,0.432280505,0.220158519
AZ,MARICOPA,0823 SUTTON,635,04013_0823 SUTTON,MARICOPA,1825,490,518,725,893,918,717,1155,1116,1450,0.471270718,0.528729282,0.126165661,0.189797038,0.335161821,0.34887548,0.824657534,0.007123288,0.058630137,0.109589041,0.282746682,0.298903635,0.41834968300000003,0.252458297,0.747541703,0.202523012,0.622134522
AZ,MARICOPA,0824 SWEETWATER,724,04013_0824 SWEETWATER,MARICOPA,2832,913,700,1072,1062,1097,683,1437,1341,2043,0.463120567,0.536879433,0.19950565,0.261652542,0.302966102,0.235875706,0.754590395,0.01059322,0.175141243,0.059675141,0.340037244,0.260707635,0.399255121,0.649459398,0.350540602,0.478797719,0.275792677
AZ,MARICOPA,0825 TABLE MESA,21,04013_0825 TABLE MESA,MARICOPA,57,22,5,29,30,30,19,32,32,42,0.526315789,0.473684211,0.140350877,0.22807017500000001,0.403508772,0.22807017500000001,0.964912281,0,0.035087719,0,0.392857143,0.089285714,0.517857143,0.571581816,0.428418184,0.552947838,0.411964443
AZ,MARICOPA,0826 TARO,743,04013_0826 TARO,MARICOPA,3358,1141,804,1210,1125,1169,791,1536,1442,2215,0.477361319,0.522638681,0.19064641,0.234435508,0.285075961,0.289842121,0.779332936,0.013996426,0.159916617,0.04675402,0.361648177,0.254833597,0.383518225,0.557288006,0.442711994,0.421019192,0.358313744
AZ,MARICOPA,0827 TARTESSO,979,04013_0827 TARTESSO,MARICOPA,5965,2230,1291,2175,1070,1127,643,1765,1603,3350,0.480899256,0.519100744,0.199832355,0.326068734,0.31751886,0.15658005,0.626918536,0.028335301,0.316410862,0.028335301,0.391502809,0.226650281,0.38184691,0.587711601,0.412288399,0.347206496,0.27971204
AZ,MARICOPA,0828 TATUM,1062,04013_0828 TATUM,MARICOPA,3862,1149,875,1617,1482,1563,1126,1986,1940,2796,0.486071336,0.513928664,0.13215859,0.219486914,0.316921482,0.331433014,0.85340729,0.006075013,0.051769678,0.088748019,0.315572645,0.240318594,0.444108761,0.566257961,0.433742039,0.477593306,0.375813984
AZ,MARICOPA,0829 TERRAVITA,2440,04013_0829 TERRAVITA,MARICOPA,4948,1141,966,2544,1998,2085,1805,2718,2906,3845,0.476007289,0.523992711,0.072381723,0.056004852,0.268499798,0.603113627,0.920573969,0.003031528,0.034559418,0.041835085,0.245323586,0.207697269,0.546979144,0.241849076,0.758150924,0.21828995,0.702284019
AZ,MARICOPA,0830 TESSERA,58,04013_0830 TESSERA,MARICOPA,851,375,284,144,84,103,45,200,212,430,0.52014218,0.47985782,0.451233843,0.350176263,0.146886016,0.051703878,0.674500588,0.061104583,0.183313749,0.081081081,0.466998755,0.353673724,0.179327522,0.590268937,0.409731063,0.390318303,0.284182285
AZ,MARICOPA,0831 THOMAS,195,04013_0831 THOMAS,MARICOPA,816,218,331,226,370,386,273,480,472,633,0.514742015,0.485257985,0.141104294,0.268711656,0.34601227,0.244171779,0.708333333,0.022058824,0.220588235,0.049019608,0.281290323,0.427096774,0.291612903,0.513443147,0.486556853,0.338653963,0.36967937
AZ,MARICOPA,0832 THUNDERHILL,1125,04013_0832 THUNDERHILL,MARICOPA,3666,1085,1026,1382,1462,1569,1065,1950,1987,2884,0.485064401,0.514935599,0.174351978,0.19154161,0.408185539,0.225920873,0.81533006,0.010638298,0.10365521,0.070376432,0.310621242,0.293730318,0.39564844,0.310064698,0.689935302,0.243395507,0.571934553
AZ,MARICOPA,0833 TIERRA ESTE,777,04013_0833 TIERRA ESTE,MARICOPA,2126,531,480,1011,1005,1037,711,1227,1139,1562,0.493867925,0.506132075,0.185028249,0.241054614,0.320150659,0.253766478,0.82173095,0.00611477,0.133113829,0.039040452,0.262611276,0.237388724,0.5,0.622683584,0.377316416,0.49795878,0.32377217
AZ,MARICOPA,0834 TIERRA MADRE,1318,04013_0834 TIERRA MADRE,MARICOPA,3419,886,671,1691,1618,1741,1197,2064,2011,2759,0.505145545,0.494854455,0.205675834,0.167056758,0.43183148,0.195435927,0.81451141,0.004973669,0.088940901,0.09157402,0.272783251,0.20658867,0.520628079,0.377679331,0.622320669,0.304794035,0.509717375
AZ,MARICOPA,0835 TIERRA NORTE,138,04013_0835 TIERRA NORTE,MARICOPA,603,204,170,201,166,190,115,268,234,420,0.473244147,0.526755853,0.225538972,0.258706468,0.308457711,0.207296849,0.706467662,0.021558872,0.195688226,0.07628524,0.354782609,0.295652174,0.349565217,0.613072936,0.386927064,0.425044225,0.281423436
AZ,MARICOPA,0836 TIGER MOUNTAIN,842,04013_0836 TIGER MOUNTAIN,MARICOPA,2110,584,436,994,336,356,287,509,641,1198,0.476733143,0.523266857,0.025118483,0.020379147,0.363033175,0.591469194,0.90514776,0.003336511,0.057197331,0.034318398,0.289970209,0.216484608,0.493545184,0.568332429,0.43166757100000003,0.508859439,0.396288321
AZ,MARICOPA,0837 TILLMAN,975,04013_0837 TILLMAN,MARICOPA,4010,1164,773,1887,983,1055,708,1507,1483,2520,0.468037102,0.531962898,0.134413965,0.211720698,0.350623441,0.303241895,0.8155,0.02275,0.12825,0.0335,0.304393305,0.202144351,0.493462343,0.581881688,0.418118312,0.466087566,0.349412434
AZ,MARICOPA,0838 TOLLESON,191,04013_0838 TOLLESON,MARICOPA,3240,1134,1551,416,969,1011,632,1349,1217,1965,0.465651228,0.534348772,0.260882989,0.2618092,0.269836369,0.207471442,0.243209877,0.024074074,0.716975309,0.015740741,0.365688488,0.500161238,0.134150274,0.811484592,0.188515408,0.193422463,0.049787413
AZ,MARICOPA,0839 TONOPAH,432,04013_0839 TONOPAH,MARICOPA,2147,771,408,855,617,631,395,879,755,1249,0.507966261,0.492033739,0.204566636,0.256756757,0.308946878,0.22972973,0.676635514,0.004205607,0.304205607,0.014953271,0.379056047,0.200589971,0.420353982,0.813532951,0.186467049,0.540524673,0.136110841
AZ,MARICOPA,0840 TONTO,1311,04013_0840 TONTO,MARICOPA,4465,1277,1018,1913,1908,1999,1291,2562,2431,3461,0.480674157,0.519325843,0.149002913,0.265516469,0.315258795,0.270221824,0.809182531,0.009630459,0.146024636,0.035162374,0.303469582,0.241920152,0.454610266,0.6573113,0.3426887,0.522863132,0.286319399
AZ,MARICOPA,0841 TOPEKA,485,04013_0841 TOPEKA,MARICOPA,1855,571,513,664,783,836,558,1040,980,1424,0.455381287,0.544618713,0.167115903,0.259838275,0.317520216,0.255525606,0.827493261,0.007008086,0.09541779,0.070080863,0.326659039,0.293478261,0.3798627,0.406277706,0.593722294,0.329405134,0.498088127
AZ,MARICOPA,0842 TORTILLA FLAT,3,04013_0842 TORTILLA FLAT,MARICOPA,14,5,0,8,3,5,2,7,5,7,0.428571429,0.571428571,0.142857143,0.357142857,0.428571429,0.071428571,0.928571429,0,0.071428571,0,0.384615385,0,0.615384615,0.561874039,0.438125961,0.528394975,0.400176454
AZ,MARICOPA,0843 TOWNE MEADOWS,935,04013_0843 TOWNE MEADOWS,MARICOPA,2959,872,646,1305,1184,1253,848,1642,1532,2334,0.490463215,0.509536785,0.185260311,0.26673428,0.34719405,0.200811359,0.783034809,0.0084488,0.140588036,0.067928354,0.30889125,0.228834573,0.462274176,0.489708056,0.510291944,0.375546254,0.407488555
AZ,MARICOPA,0844 TOWNLEY,136,04013_0844 TOWNLEY,MARICOPA,1017,392,368,185,250,258,152,364,336,581,0.472111554,0.527888446,0.221456693,0.32480315,0.30511811,0.148622047,0.550639135,0.115044248,0.275319567,0.05899705,0.414814815,0.389417989,0.195767196,0.703488972,0.296511028,0.371539897,0.179099238
AZ,MARICOPA,0845 TRADITIONS,1347,04013_0845 TRADITIONS,MARICOPA,2865,722,644,1333,1016,1050,912,1424,1486,2072,0.457162921,0.542837079,0.061844864,0.12613557,0.187631027,0.624388539,0.858289703,0.012914485,0.084816754,0.043979058,0.267506484,0.238606891,0.493886625,0.6051843,0.3948157,0.514639845,0.343649858
AZ,MARICOPA,0846 TRAILSIDE,342,04013_0846 TRAILSIDE,MARICOPA,3817,1351,1681,617,1075,1166,651,1657,1546,2482,0.462131278,0.537868722,0.253078334,0.2981399,0.311239193,0.137542573,0.36704218,0.132826827,0.436206445,0.063924548,0.370238421,0.460674157,0.169087421,0.583864376,0.416135624,0.196780076,0.170262104
AZ,MARICOPA,0847 TRAMONTO,1133,04013_0847 TRAMONTO,MARICOPA,3679,1111,697,1680,1283,1416,903,1879,1795,2794,0.48989071,0.51010929,0.16639478,0.234910277,0.390429581,0.208265362,0.847512911,0.010600707,0.08534928,0.056537102,0.318520642,0.199827982,0.481651376,0.435251669,0.564748331,0.362384704,0.485128207
AZ,MARICOPA,0848 TRES,0,04013_0848 TRES,MARICOPA,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.767712969,0.232287031,0.767712969,0.232287031
AZ,MARICOPA,0849 TRES RIOS,141,04013_0849 TRES RIOS,MARICOPA,2803,1134,1147,423,653,696,333,1058,917,1671,0.463195691,0.536804309,0.271851588,0.345701035,0.277916518,0.10453086,0.294684267,0.055297895,0.613628255,0.036389583,0.419378698,0.424186391,0.156434911,0.665200306,0.334799694,0.189760221,0.104924045
AZ,MARICOPA,0850 TREVOR BROWNE,125,04013_0850 TREVOR BROWNE,MARICOPA,2167,873,946,271,532,560,301,748,670,1116,0.471627907,0.528372093,0.364559299,0.245039225,0.239963083,0.150438394,0.212275035,0.011536687,0.76142132,0.014766959,0.417703349,0.452631579,0.129665072,0.831999635,0.168000365,0.167170813,0.045104222
AZ,MARICOPA,0851 TRILOGY,1086,04013_0851 TRILOGY,MARICOPA,4190,1318,925,1766,1385,1507,898,2078,1973,3141,0.496525282,0.503474718,0.214609692,0.274767248,0.388398186,0.122224875,0.796181384,0.011694511,0.14797136,0.044152745,0.328760289,0.230730856,0.440508855,0.450876473,0.549123527,0.341189713,0.454991671
